vehicle_id,vehicle_type,make_id,make_name,make_type,model_year,vehicle_desc,color,date_stolen,location_id,region,country,population,density
223,Trailer - Heavy,623,Trailer,Standard,2016,FURN,White,1/17/2022,104,Bay of Plenty,New Zealand,347700,28.8
224,Trailer,572,Lochiel,Standard,2016,3X2 PLATFORM,Silver,2/27/2022,115,Otago,New Zealand,246000,7.89
225,Trailer,623,Trailer,Standard,2019,HOMEBUILT,Silver,1/26/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
226,Trailer,623,Trailer,Standard,2019,GORILLA,Silver,1/25/2022,114,Canterbury,New Zealand,655000,14.72
227,Roadbike,611,Suzuki,Standard,2007,UZ,Grey,12/18/2021,102,Auckland,New Zealand,1695200,343.09
228,Trailer,549,Homebuilt,Standard,1990,TRAILER,Grey,2/10/2022,114,Canterbury,New Zealand,655000,14.72
229,Caravan,525,Classic,Standard,1979,DIPLOMAT,Blue,1/28/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
230,Trailer - Heavy,623,Trailer,Standard,1976,LOCAL,Silver,1/22/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
231,Trailer,549,Homebuilt,Standard,1987,TRAILER,Red,3/5/2022,115,Otago,New Zealand,246000,7.89
232,Trailer,616,Titan,Standard,2019,DOMESTIC TRAILER,Silver,3/3/2022,102,Auckland,New Zealand,1695200,343.09
233,Trailer,623,Trailer,Standard,2019,HOMEMADE,Silver,12/6/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62
234,Moped,594,Piaggio,Standard,1998,MOTORCYCLE,Blue,11/6/2021,102,Auckland,New Zealand,1695200,343.09
235,Roadbike,611,Suzuki,Standard,2003,GSX250,Silver,12/30/2021,104,Bay of Plenty,New Zealand,347700,28.8
236,Roadbike,611,Suzuki,Standard,2009,VL800,Black,3/31/2022,102,Auckland,New Zealand,1695200,343.09
237,Trailer,623,Trailer,Standard,2002,DOMESTIC TRAILER,Grey,12/29/2021,102,Auckland,New Zealand,1695200,343.09
238,Trailer,514,Briford,Standard,2019,8X5 TANDEM,Silver,1/9/2022,114,Canterbury,New Zealand,655000,14.72
239,Trailer,623,Trailer,Standard,2016,KEA,Silver,10/14/2021,102,Auckland,New Zealand,1695200,343.09
240,Trailer,623,Trailer,Standard,2019,TANDEM,Silver,2/16/2022,114,Canterbury,New Zealand,655000,14.72
241,Roadbike,611,Suzuki,Standard,2007,VL800,Black,1/17/2022,102,Auckland,New Zealand,1695200,343.09
242,Trailer,549,Homebuilt,Standard,1977,OLEARY 1 AXLE,Silver,3/2/2022,107,Taranaki,New Zealand,127300,17.55
243,Trailer,623,Trailer,Standard,2001,DOMESTIC TRAILER,Silver,1/13/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
244,Boat Trailer,623,Trailer,Standard,2019,HOMEBUILT,Silver,12/15/2021,102,Auckland,New Zealand,1695200,343.09
245,Boat Trailer,623,Trailer,Standard,2019,BOAT,Silver,1/31/2022,101,Northland,New Zealand,201500,16.11
246,Trailer,623,Trailer,Standard,2019,HOMEBUILT,Black,11/17/2021,106,Hawke's Bay,New Zealand,182700,12.92
247,Trailer,516,Buffalo,Standard,2019,8X5 TANDEM TRAILER,Silver,10/18/2021,114,Canterbury,New Zealand,655000,14.72
248,Boat Trailer,623,Trailer,Standard,2019,BOAT,Silver,3/4/2022,102,Auckland,New Zealand,1695200,343.09
249,Trailer,623,Trailer,Standard,2019,M J SINGLE AXLE,Silver,1/24/2022,114,Canterbury,New Zealand,655000,14.72
250,Trailer,549,Homebuilt,Standard,2019,DOMESTIC TRAILER,Black,1/6/2022,102,Auckland,New Zealand,1695200,343.09
251,Trailer,623,Trailer,Standard,1940,HOMEBUILT,White,11/26/2021,115,Otago,New Zealand,246000,7.89
252,Trailer,538,Factory Built,Standard,2019,DOMESTIC TRAILER,Silver,3/21/2022,109,Wellington,New Zealand,543500,67.52
253,Trailer - Heavy,623,Trailer,Standard,2019,ROADCHIEF,Silver,10/24/2021,104,Bay of Plenty,New Zealand,347700,28.8
254,Trailer,623,Trailer,Standard,1997,K64SE,Silver,11/4/2021,111,Nelson,New Zealand,54500,129.15
255,Trailer,623,Trailer,Standard,1997,OLEARY,Silver,4/4/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
256,Boat Trailer,623,Trailer,Standard,2001,LOCAL,Silver,3/15/2022,101,Northland,New Zealand,201500,16.11
257,Trailer,623,Trailer,Standard,2017,CONCEPT,Silver,10/28/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62
258,Trailer,616,Titan,Standard,2019,DOMESTIC TRAILER,Silver,3/25/2022,109,Wellington,New Zealand,543500,67.52
259,Boat Trailer,549,Homebuilt,Standard,2019,BOAT TRAILER,Silver,10/29/2021,102,Auckland,New Zealand,1695200,343.09
260,Roadbike,636,Yamaha,Standard,2005,YZF-R6T,Grey,2/17/2022,102,Auckland,New Zealand,1695200,343.09
261,Trailer,538,Factory Built,Standard,2019,TRAILUX TRAILER,Silver,3/31/2022,109,Wellington,New Zealand,543500,67.52
262,Trailer,623,Trailer,Standard,2016,ELITE 8X4,Silver,2/4/2022,114,Canterbury,New Zealand,655000,14.72
263,Trailer,623,Trailer,Standard,2016,UTILITY,Silver,3/22/2022,102,Auckland,New Zealand,1695200,343.09
264,Trailer - Heavy,623,Trailer,Standard,2016,GT TRAILER,Silver,10/29/2021,114,Canterbury,New Zealand,655000,14.72
265,Caravan,630,Veteran,Standard,2016,710,White,3/28/2022,103,Waikato,New Zealand,513800,21.5
266,Trailer,616,Titan,Standard,2016,8X5 SINGLE,Silver,3/23/2022,102,Auckland,New Zealand,1695200,343.09
267,Trailer,549,Homebuilt,Standard,2016,HOME BUILD,Silver,12/7/2021,114,Canterbury,New Zealand,655000,14.72
268,Trailer,549,Homebuilt,Standard,2004,TRAILER,Blue,3/20/2022,114,Canterbury,New Zealand,655000,14.72
269,Trailer,623,Trailer,Standard,2016,COMPASS C85,Silver,12/11/2021,103,Waikato,New Zealand,513800,21.5
270,Trailer - Heavy,514,Briford,Standard,2016,TRAILER,Silver,12/7/2021,102,Auckland,New Zealand,1695200,343.09
271,Trailer,514,Briford,Standard,2016,TRAILER,Silver,1/14/2022,114,Canterbury,New Zealand,655000,14.72
272,Trailer - Heavy,623,Trailer,Standard,2016,GT TRAILER,Silver,10/29/2021,102,Auckland,New Zealand,1695200,343.09
273,Trailer,549,Homebuilt,Standard,1960,TRAILER,White,1/1/2022,114,Canterbury,New Zealand,655000,14.72
274,Trailer - Heavy,623,Trailer,Standard,2013,MAINLINE TANKER,Grey,11/8/2021,102,Auckland,New Zealand,1695200,343.09
275,Trailer - Heavy,527,Custombuilt,Standard,2016,TBS,Grey,10/12/2021,102,Auckland,New Zealand,1695200,343.09
276,Trailer,623,Trailer,Standard,2016,GOUGH ENGINEERING,Silver,3/25/2022,103,Waikato,New Zealand,513800,21.5
277,Trailer - Heavy,514,Briford,Standard,2016,TRAILER,Silver,11/8/2021,102,Auckland,New Zealand,1695200,343.09
278,Trailer,623,Trailer,Standard,2016,COMPASS KH85T,Silver,2/23/2022,102,Auckland,New Zealand,1695200,343.09
279,Trailer,514,Briford,Standard,2016,6X4,Grey,12/1/2021,102,Auckland,New Zealand,1695200,343.09
280,Trailer,623,Trailer,Standard,2016,ELITE 8X4,Silver,1/30/2022,114,Canterbury,New Zealand,655000,14.72
281,Saloon,576,Mazda,Standard,1993,LANTIS,Blue,2/14/2022,103,Waikato,New Zealand,513800,21.5
282,Trailer,623,Trailer,Standard,2016,TUFF,Silver,11/1/2021,102,Auckland,New Zealand,1695200,343.09
283,Trailer - Heavy,514,Briford,Standard,2016,TRAILER,Silver,11/15/2021,102,Auckland,New Zealand,1695200,343.09
284,Trailer - Heavy,514,Briford,Standard,2016,OTHER COMMERCIAL TRA,Silver,3/8/2022,104,Bay of Plenty,New Zealand,347700,28.8
285,Trailer - Heavy,514,Briford,Standard,2016,OTHER COMMERCIAL TRA,Silver,1/17/2022,103,Waikato,New Zealand,513800,21.5
286,Boat Trailer,623,Trailer,Standard,2016,AAA375 AAKRON,Silver,1/29/2022,102,Auckland,New Zealand,1695200,343.09
287,Caravan,519,Caravan,Standard,2007,LUNA DELTA,White,3/24/2022,109,Wellington,New Zealand,543500,67.52
288,Trailer,623,Trailer,Standard,2016,VULCAN,Silver,10/31/2021,102,Auckland,New Zealand,1695200,343.09
289,Trailer,623,Trailer,Standard,2016,TUFF,Silver,10/28/2021,104,Bay of Plenty,New Zealand,347700,28.8
290,Boat Trailer,527,Custombuilt,Standard,2016,4,Grey,10/22/2021,114,Canterbury,New Zealand,655000,14.72
291,Trailer - Heavy,623,Trailer,Standard,2010,FLATDECK,Blue,11/8/2021,114,Canterbury,New Zealand,655000,14.72
292,Trailer,514,Briford,Standard,2016,TRAILER 8X4,Silver,11/25/2021,102,Auckland,New Zealand,1695200,343.09
293,Roadbike,611,Suzuki,Standard,2005,GSX 750,Blue,3/26/2022,102,Auckland,New Zealand,1695200,343.09
294,Trailer,514,Briford,Standard,2019,8X4,Silver,2/16/2022,114,Canterbury,New Zealand,655000,14.72
295,Boat Trailer,635,Voyager,Standard,1998,JII,Silver,1/5/2022,104,Bay of Plenty,New Zealand,347700,28.8
296,Boat Trailer,623,Trailer,Standard,2000,HOSKING,Silver,12/26/2021,102,Auckland,New Zealand,1695200,343.09
297,Boat Trailer,623,Trailer,Standard,2019,SPORTLINE 610 HT,Grey,3/30/2022,103,Waikato,New Zealand,513800,21.5
298,Roadbike,505,Aprilia,Standard,1998,PEGASO,Red,4/5/2022,115,Otago,New Zealand,246000,7.89
299,Moped,636,Yamaha,Standard,2007,CV50 JOG,Blue,10/26/2021,102,Auckland,New Zealand,1695200,343.09
300,Trailer,623,Trailer,Standard,2019,HANSA CHIPPER,Green,2/2/2022,103,Waikato,New Zealand,513800,21.5
301,Roadbike,611,Suzuki,Standard,2007,GSX600F,Black,3/2/2022,101,Northland,New Zealand,201500,16.11
302,Trailer,562,Kea,Standard,2020,KEA MX4,Silver,12/2/2021,102,Auckland,New Zealand,1695200,343.09
303,Trailer,514,Briford,Standard,1985,SINGLE AXLE,Grey,2/5/2022,114,Canterbury,New Zealand,655000,14.72
304,Roadbike,611,Suzuki,Standard,2008,GSX,Orange,3/13/2022,102,Auckland,New Zealand,1695200,343.09
305,Boat Trailer,623,Trailer,Standard,2020,AFC JETSKI,Silver,11/15/2021,109,Wellington,New Zealand,543500,67.52
306,Trailer,535,Domett,Standard,1977,RSKF1F27.9,Red,11/4/2021,102,Auckland,New Zealand,1695200,343.09
307,Boat Trailer,623,Trailer,Standard,2020,ASD JETSKI,Silver,1/4/2022,102,Auckland,New Zealand,1695200,343.09
308,Caravan,508,Bailey,Standard,2009,PEGEANT S7 LOIRE,White,12/19/2021,102,Auckland,New Zealand,1695200,343.09
309,Boat Trailer,623,Trailer,Standard,2020,JETSKI,Grey,4/2/2022,101,Northland,New Zealand,201500,16.11
310,Roadbike,561,Kawasaki,Standard,1986,ZL 900,Red,11/30/2021,101,Northland,New Zealand,201500,16.11
311,Boat Trailer,623,Trailer,Standard,2020,JETSKI,Silver,3/30/2022,103,Waikato,New Zealand,513800,21.5
312,Trailer,623,Trailer,Standard,2020,BRI-INN,Silver,3/7/2022,114,Canterbury,New Zealand,655000,14.72
313,Trailer,549,Homebuilt,Standard,1989,LOCAL,Grey,3/22/2022,103,Waikato,New Zealand,513800,21.5
314,Boat Trailer,623,Trailer,Standard,2019,JEYSKI ACTION LAB,Grey,1/20/2022,102,Auckland,New Zealand,1695200,343.09
315,Boat Trailer,527,Custombuilt,Standard,2020,AUCKLAND,Silver,10/8/2021,102,Auckland,New Zealand,1695200,343.09
316,Roadbike,554,Hyosung,Standard,2006,GV,Red,3/1/2022,105,Gisborne,New Zealand,52100,6.21
317,Boat Trailer,623,Trailer,Standard,2020,HOMEMADE,Grey,1/10/2022,103,Waikato,New Zealand,513800,21.5
318,Trailer - Heavy,514,Briford,Standard,2016,OTHER COMMERCIAL TRA,Silver,12/7/2021,102,Auckland,New Zealand,1695200,343.09
319,Caravan,519,Caravan,Standard,1977,CHEVRON 1300,White,2/26/2022,104,Bay of Plenty,New Zealand,347700,28.8
320,Trailer,623,Trailer,Standard,1981,HOMEMADE,Grey,11/12/2021,106,Hawke's Bay,New Zealand,182700,12.92
321,Trailer,623,Trailer,Standard,2020,DOMESTIC,Silver,2/3/2022,102,Auckland,New Zealand,1695200,343.09
322,Trailer,623,Trailer,Standard,2020,DOMESTIC TRAILER,Silver,11/1/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62
323,Trailer,623,Trailer,Standard,2020,ELITE 8X4,Silver,12/14/2021,114,Canterbury,New Zealand,655000,14.72
324,Trailer,623,Trailer,Standard,2020,FUTURA,Grey,1/13/2022,102,Auckland,New Zealand,1695200,343.09
325,Boat Trailer,623,Trailer,Standard,2020,DMW,Silver,11/21/2021,102,Auckland,New Zealand,1695200,343.09
326,Trailer,623,Trailer,Standard,2020,TUFF,Silver,12/13/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62
327,Caravan,526,Crusader,Standard,2010,560,White,11/30/2021,114,Canterbury,New Zealand,655000,14.72
328,Roadbike,611,Suzuki,Standard,2008,GN125H,Red,1/20/2022,111,Nelson,New Zealand,54500,129.15
329,Trailer,623,Trailer,Standard,1996,DOMESTIC TRAILER,Grey,1/16/2022,105,Gisborne,New Zealand,52100,6.21
330,Trailer,562,Kea,Standard,2020,K85S,Silver,4/2/2022,104,Bay of Plenty,New Zealand,347700,28.8
331,Roadbike,611,Suzuki,Standard,2005,GS,Black,3/6/2022,102,Auckland,New Zealand,1695200,343.09
332,Trailer,623,Trailer,Standard,2012,DOMESTIC TRAILER,Silver,10/19/2021,107,Taranaki,New Zealand,127300,17.55
333,Trailer,623,Trailer,Standard,2020,8X5,Grey,10/10/2021,111,Nelson,New Zealand,54500,129.15
334,Trailer,595,Pinto,Standard,2012,11X5,Silver,12/20/2021,114,Canterbury,New Zealand,655000,14.72
335,Trailer,623,Trailer,Standard,2016,DOMESTIC,Silver,3/30/2022,102,Auckland,New Zealand,1695200,343.09
336,Trailer,538,Factory Built,Standard,2016,BRENT SMITH TRAILERS,Silver,4/5/2022,109,Wellington,New Zealand,543500,67.52
337,Trailer,616,Titan,Standard,2016,8X5,Silver,10/19/2021,104,Bay of Plenty,New Zealand,347700,28.8
338,Trailer,514,Briford,Standard,2016,8X4,Silver,11/8/2021,114,Canterbury,New Zealand,655000,14.72
339,Trailer,549,Homebuilt,Standard,2016,TRAILERWAY,Silver,3/10/2022,102,Auckland,New Zealand,1695200,343.09
340,Boat Trailer,597,Reid,Standard,2016,TRAILER,Silver,12/14/2021,102,Auckland,New Zealand,1695200,343.09
341,Light Van,619,Toyota,Standard,2001,REGIUS,White,10/29/2021,102,Auckland,New Zealand,1695200,343.09
342,Trailer,514,Briford,Standard,2016,9X4 6 TANDEM,Silver,3/17/2022,109,Wellington,New Zealand,543500,67.52
343,Trailer - Heavy,623,Trailer,Standard,2016,GT,Silver,2/1/2022,102,Auckland,New Zealand,1695200,343.09
344,Trailer - Heavy,623,Trailer,Standard,2016,GT TRAILER,Silver,3/7/2022,104,Bay of Plenty,New Zealand,347700,28.8
345,Trailer,623,Trailer,Standard,2016,DOMESTIC,Green,1/9/2022,101,Northland,New Zealand,201500,16.11
346,Trailer,623,Trailer,Standard,2007,HOMEMADE,Black,10/7/2021,103,Waikato,New Zealand,513800,21.5
347,Trailer,623,Trailer,Standard,2016,DOMESTIC TRAILER,Silver,3/14/2022,114,Canterbury,New Zealand,655000,14.72
348,Caravan,519,Caravan,Standard,2005,BESSACARR CAMEO 625,White,10/31/2021,102,Auckland,New Zealand,1695200,343.09
349,Trailer,623,Trailer,Standard,2016,TRAILER PRO,Silver,4/5/2022,114,Canterbury,New Zealand,655000,14.72
350,Trailer,623,Trailer,Standard,2016,8X4,Silver,4/2/2022,114,Canterbury,New Zealand,655000,14.72
351,Trailer,514,Briford,Standard,2016,8X4 TANDEM,Silver,3/31/2022,114,Canterbury,New Zealand,655000,14.72
352,Caravan,612,Swift,Standard,2002,BARNWELL ARCHWAY,White,12/25/2021,106,Hawke's Bay,New Zealand,182700,12.92
353,Trailer,623,Trailer,Standard,2016,HOMEMADE,Black,3/4/2022,109,Wellington,New Zealand,543500,67.52
354,Trailer,616,Titan,Standard,2016,CAR CARRIER,Silver,11/3/2021,104,Bay of Plenty,New Zealand,347700,28.8
355,Trailer,623,Trailer,Standard,1970,LOCAL,Grey,12/29/2021,114,Canterbury,New Zealand,655000,14.72
356,Trailer,623,Trailer,Standard,2020,TRAYLA,Silver,2/17/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
357,Trailer,623,Trailer,Standard,2020,COMPASS-FPT104,Silver,12/17/2021,103,Waikato,New Zealand,513800,21.5
358,Trailer,623,Trailer,Standard,2020,GIBBONS,Silver,3/2/2022,103,Waikato,New Zealand,513800,21.5
359,Trailer,623,Trailer,Standard,2020,HOMEBUILT,Black,3/3/2022,102,Auckland,New Zealand,1695200,343.09
360,Trailer - Heavy,623,Trailer,Standard,2020,P.S.,Grey,1/7/2022,107,Taranaki,New Zealand,127300,17.55
361,Roadbike,611,Suzuki,Standard,2009,GSX650F,Blue,1/19/2022,103,Waikato,New Zealand,513800,21.5
362,Trailer,623,Trailer,Standard,1998,FOXENG 1000,Blue,10/25/2021,109,Wellington,New Zealand,543500,67.52
363,Trailer,623,Trailer,Standard,2020,DOMESTIC,Grey,2/27/2022,102,Auckland,New Zealand,1695200,343.09
364,Trailer,623,Trailer,Standard,2020,TANDEM,Black,3/24/2022,104,Bay of Plenty,New Zealand,347700,28.8
365,Moped,611,Suzuki,Standard,2007,AZ50 UDK6,Black,3/15/2022,102,Auckland,New Zealand,1695200,343.09
366,Trailer,623,Trailer,Standard,2020,COOPER,Black,10/19/2021,114,Canterbury,New Zealand,655000,14.72
367,Trailer,616,Titan,Standard,2020,DOMESTIC TRAILER,Silver,3/28/2022,105,Gisborne,New Zealand,52100,6.21
368,Roadbike,545,Harley Davidson,Standard,2006,SOFTAIL,Black,3/9/2022,102,Auckland,New Zealand,1695200,343.09
369,Boat Trailer,549,Homebuilt,Standard,2020,BOX TRAILER,Silver,2/3/2022,101,Northland,New Zealand,201500,16.11
370,Caravan,519,Caravan,Standard,1980,ZEPHYR,White,1/28/2022,116,Southland,New Zealand,102400,3.28
371,Trailer,623,Trailer,Standard,2020,ROADCHEF,Silver,3/8/2022,103,Waikato,New Zealand,513800,21.5
372,Trailer,623,Trailer,Standard,2020,TUFF,Silver,10/18/2021,102,Auckland,New Zealand,1695200,343.09
373,Roadbike,611,Suzuki,Standard,2003,SV1000S,Blue,12/14/2021,102,Auckland,New Zealand,1695200,343.09
374,Roadbike,550,Honda,Standard,1999,CBR,Red,1/4/2022,102,Auckland,New Zealand,1695200,343.09
375,Boat Trailer,623,Trailer,Standard,1996,GIBBONS,Grey,3/30/2022,101,Northland,New Zealand,201500,16.11
376,Trailer,623,Trailer,Standard,2020,DOMESTIC,Grey,12/13/2021,102,Auckland,New Zealand,1695200,343.09
377,Trailer,549,Homebuilt,Standard,2020,TRAILER,Black,10/16/2021,115,Otago,New Zealand,246000,7.89
378,Roadbike,611,Suzuki,Standard,2008,GSX750F,Black,3/14/2022,102,Auckland,New Zealand,1695200,343.09
379,Roadbike,611,Suzuki,Standard,2009,GSX,Blue,12/31/2021,114,Canterbury,New Zealand,655000,14.72
380,Trailer,623,Trailer,Standard,2020,BOAT,Silver,11/26/2021,102,Auckland,New Zealand,1695200,343.09
381,Trailer,549,Homebuilt,Standard,1998,DOMESTIC TRAILER,Grey,1/12/2022,102,Auckland,New Zealand,1695200,343.09
382,Trailer,623,Trailer,Standard,1974,PRATTLEY,Grey,3/26/2022,114,Canterbury,New Zealand,655000,14.72
383,Boat Trailer,623,Trailer,Standard,2020,BOAT,Silver,1/13/2022,102,Auckland,New Zealand,1695200,343.09
384,Trailer,623,Trailer,Standard,2020,JOB MATE 7 X 4,Silver,1/1/2022,105,Gisborne,New Zealand,52100,6.21
385,Trailer,623,Trailer,Standard,2020,TANDEM,Grey,1/9/2022,114,Canterbury,New Zealand,655000,14.72
386,Trailer,506,Atlas,Standard,2020,XAS48XD ROAD COMPRES,Yellow,1/6/2022,114,Canterbury,New Zealand,655000,14.72
387,Moped,550,Honda,Standard,2005,NVS50,Black,12/17/2021,114,Canterbury,New Zealand,655000,14.72
388,Roadbike,545,Harley Davidson,Standard,2006,XL,Black,1/13/2022,102,Auckland,New Zealand,1695200,343.09
389,Trailer,549,Homebuilt,Standard,2020,TRAILER,Silver,3/24/2022,106,Hawke's Bay,New Zealand,182700,12.92
390,Trailer,623,Trailer,Standard,1980,HOMEMADE,Grey,2/22/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
391,Boat Trailer,623,Trailer,Standard,2000,MUDGWAY,Silver,3/18/2022,115,Otago,New Zealand,246000,7.89
392,Trailer - Heavy,623,Trailer,Standard,2020,TPM,White,11/13/2021,114,Canterbury,New Zealand,655000,14.72
393,Trailer,623,Trailer,Standard,2020,PRO AUTO,Silver,3/7/2022,114,Canterbury,New Zealand,655000,14.72
394,Roadbike,611,Suzuki,Standard,2007,UZ,Blue,1/14/2022,102,Auckland,New Zealand,1695200,343.09
395,Roadbike,554,Hyosung,Standard,2007,GT,Yellow,10/9/2021,106,Hawke's Bay,New Zealand,182700,12.92
396,Moped,611,Suzuki,Standard,2009,UZ50,Orange,3/10/2022,102,Auckland,New Zealand,1695200,343.09
397,Trailer,623,Trailer,Standard,2016,FOXENG 850,Silver,2/3/2022,104,Bay of Plenty,New Zealand,347700,28.8
398,Trailer,623,Trailer,Standard,2016,8X4,Silver,11/14/2021,115,Otago,New Zealand,246000,7.89
399,Trailer,623,Trailer,Standard,2016,ROAD CHIEF TR74CS/1,Silver,12/19/2021,109,Wellington,New Zealand,543500,67.52
400,Boat Trailer,623,Trailer,Standard,1975,REID,Grey,11/6/2021,111,Nelson,New Zealand,54500,129.15
401,Trailer,623,Trailer,Standard,2011,TANDEM,Silver,12/21/2021,101,Northland,New Zealand,201500,16.11
402,Trailer,538,Factory Built,Standard,2017,BRENT SMITH TRAILERS,Silver,3/18/2022,102,Auckland,New Zealand,1695200,343.09
403,Trailer,623,Trailer,Standard,2017,CAR,Black,3/16/2022,115,Otago,New Zealand,246000,7.89
404,Trailer - Heavy,623,Trailer,Standard,1960,LOCAL,Grey,1/21/2022,114,Canterbury,New Zealand,655000,14.72
405,Trailer,623,Trailer,Standard,2017,TRAILER PRO,Silver,2/14/2022,102,Auckland,New Zealand,1695200,343.09
406,Trailer,538,Factory Built,Standard,2017,TRAILUX TRAILER,Silver,12/6/2021,109,Wellington,New Zealand,543500,67.52
407,Trailer,616,Titan,Standard,2017,10 X 5,Silver,12/21/2021,109,Wellington,New Zealand,543500,67.52
408,Trailer,623,Trailer,Standard,2017,HAULER 7X4 TIPPING,Silver,12/5/2021,107,Taranaki,New Zealand,127300,17.55
409,Boat Trailer,623,Trailer,Standard,2017,RB,Silver,1/27/2022,106,Hawke's Bay,New Zealand,182700,12.92
410,Trailer - Heavy,623,Trailer,Standard,2017,EXCAVATOR TRAILER,Silver,12/31/2021,102,Auckland,New Zealand,1695200,343.09
411,Trailer,623,Trailer,Standard,2017,FOOD CART,Silver,12/13/2021,111,Nelson,New Zealand,54500,129.15
412,Trailer,623,Trailer,Standard,2017,VULCAN,Silver,11/18/2021,102,Auckland,New Zealand,1695200,343.09
413,Trailer,549,Homebuilt,Standard,2017,TRAILER,Black,1/14/2022,104,Bay of Plenty,New Zealand,347700,28.8
414,Caravan,519,Caravan,Standard,2002,COMPASS OMEGA 534,White,11/1/2021,101,Northland,New Zealand,201500,16.11
415,Trailer - Heavy,623,Trailer,Standard,2017,GT TRAILER,Silver,2/23/2022,102,Auckland,New Zealand,1695200,343.09
416,Trailer,623,Trailer,Standard,2017,ELITE 7X4,Silver,2/22/2022,114,Canterbury,New Zealand,655000,14.72
417,Boat Trailer,623,Trailer,Standard,2002,VOYAGER A16M,Silver,1/8/2022,104,Bay of Plenty,New Zealand,347700,28.8
418,Trailer,623,Trailer,Standard,2020,TUFF,Silver,1/25/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
419,Trailer,514,Briford,Standard,2020,8X4,Silver,10/14/2021,114,Canterbury,New Zealand,655000,14.72
420,Trailer - Heavy,549,Homebuilt,Standard,1987,HOMEMADE,Green,1/16/2022,114,Canterbury,New Zealand,655000,14.72
421,Boat Trailer,623,Trailer,Standard,2020,WAVERUNNER,Silver,2/13/2022,114,Canterbury,New Zealand,655000,14.72
422,Trailer,623,Trailer,Standard,2020,TUFF,Silver,12/31/2021,109,Wellington,New Zealand,543500,67.52
